Div Name,School Name,Sch Type,"Low Grade","High Grade",Subject,PassRate
FALLS CHURCH,MARY ELLEN HENDERSON MIDDLE,Middle,6,8,English: Writing,93
FALLS CHURCH,MARY ELLEN HENDERSON MIDDLE,Middle,6,8,History & Social Sciences,97
FALLS CHURCH,MARY ELLEN HENDERSON MIDDLE,Middle,6,8,Mathematics,89
FALLS CHURCH,MARY ELLEN HENDERSON MIDDLE,Middle,6,8,Science,91
FALLS CHURCH,THOMAS JEFFERSON ELEM,Elem,2,5,English: Reading,93
FALLS CHURCH,THOMAS JEFFERSON ELEM,Elem,2,5,History & Social Sciences,95
FALLS CHURCH,THOMAS JEFFERSON ELEM,Elem,2,5,Mathematics,87
FALLS CHURCH,THOMAS JEFFERSON ELEM,Elem,2,5,Science,81
FAUQUIER CO PBLC SCHS,AUBURN MIDDLE,Middle,6,8,English: Reading,79
FAUQUIER CO PBLC SCHS,AUBURN MIDDLE,Middle,6,8,English: Writing,67
FAUQUIER CO PBLC SCHS,AUBURN MIDDLE,Middle,6,8,History & Social Sciences,86
FAUQUIER CO PBLC SCHS,AUBURN MIDDLE,Middle,6,8,Mathematics,84
FAUQUIER CO PBLC SCHS,AUBURN MIDDLE,Middle,6,8,Science,86
FAUQUIER CO PBLC SCHS,C. HUNTER RITCHIE ELEM,Elem,PK,5,English: Reading,81
FAUQUIER CO PBLC SCHS,C. HUNTER RITCHIE ELEM,Elem,PK,5,History & Social Sciences,90
FAUQUIER CO PBLC SCHS,C. HUNTER RITCHIE ELEM,Elem,PK,5,Mathematics,82
FAUQUIER CO PBLC SCHS,C. HUNTER RITCHIE ELEM,Elem,PK,5,Science,86
FAUQUIER CO PBLC SCHS,C.M. BRADLEY ELEM,Elem,PK,5,English: Reading,81
FAUQUIER CO PBLC SCHS,C.M. BRADLEY ELEM,Elem,PK,5,History & Social Sciences,79
FAUQUIER CO PBLC SCHS,C.M. BRADLEY ELEM,Elem,PK,5,Mathematics,79
FAUQUIER CO PBLC SCHS,C.M. BRADLEY ELEM,Elem,PK,5,Science,83
FAUQUIER CO PBLC SCHS,CEDAR LEE MIDDLE,Middle,6,8,English: Reading,73
FAUQUIER CO PBLC SCHS,CEDAR LEE MIDDLE,Middle,6,8,English: Writing,65
FAUQUIER CO PBLC SCHS,CEDAR LEE MIDDLE,Middle,6,8,History & Social Sciences,78
FAUQUIER CO PBLC SCHS,CEDAR LEE MIDDLE,Middle,6,8,Mathematics,78
FAUQUIER CO PBLC SCHS,CEDAR LEE MIDDLE,Middle,6,8,Science,78
FAUQUIER CO PBLC SCHS,CLAUDE THOMPSON ELEM,Elem,PK,5,English: Reading,71
FAUQUIER CO PBLC SCHS,CLAUDE THOMPSON ELEM,Elem,PK,5,History & Social Sciences,80
FAUQUIER CO PBLC SCHS,CLAUDE THOMPSON ELEM,Elem,PK,5,Mathematics,64
FAUQUIER CO PBLC SCHS,CLAUDE THOMPSON ELEM,Elem,PK,5,Science,71
FAUQUIER CO PBLC SCHS,FAUQUIER HIGH,High,9,12,English: Reading,88
FAUQUIER CO PBLC SCHS,FAUQUIER HIGH,High,9,12,English: Writing,91
FAUQUIER CO PBLC SCHS,FAUQUIER HIGH,High,9,12,History & Social Sciences,87
FAUQUIER CO PBLC SCHS,FAUQUIER HIGH,High,9,12,Mathematics,76
FAUQUIER CO PBLC SCHS,FAUQUIER HIGH,High,9,12,Science,86
FAUQUIER CO PBLC SCHS,GRACE MILLER ELEM,Elem,PK,5,English: Reading,80
FAUQUIER CO PBLC SCHS,GRACE MILLER ELEM,Elem,PK,5,History & Social Sciences,96
FAUQUIER CO PBLC SCHS,GRACE MILLER ELEM,Elem,PK,5,Mathematics,86
FAUQUIER CO PBLC SCHS,GRACE MILLER ELEM,Elem,PK,5,Science,73
FAUQUIER CO PBLC SCHS,GREENVILLE ELEM,Elem,PK,5,English: Reading,77
FAUQUIER CO PBLC SCHS,GREENVILLE ELEM,Elem,PK,5,History & Social Sciences,86
FAUQUIER CO PBLC SCHS,GREENVILLE ELEM,Elem,PK,5,Mathematics,75
FAUQUIER CO PBLC SCHS,GREENVILLE ELEM,Elem,PK,5,Science,82
FAUQUIER CO PBLC SCHS,H.M. PEARSON ELEM,Elem,PK,5,English: Reading,71
FAUQUIER CO PBLC SCHS,H.M. PEARSON ELEM,Elem,PK,5,History & Social Sciences,79
FAUQUIER CO PBLC SCHS,H.M. PEARSON ELEM,Elem,PK,5,Mathematics,69
FAUQUIER CO PBLC SCHS,H.M. PEARSON ELEM,Elem,PK,5,Science,70
FAUQUIER CO PBLC SCHS,JAMES G. BRUMFIELD ELEM,Elem,PK,5,English: Reading,75
FAUQUIER CO PBLC SCHS,JAMES G. BRUMFIELD ELEM,Elem,PK,5,History & Social Sciences,78
FAUQUIER CO PBLC SCHS,JAMES G. BRUMFIELD ELEM,Elem,PK,5,Mathematics,74
FAUQUIER CO PBLC SCHS,JAMES G. BRUMFIELD ELEM,Elem,PK,5,Science,82
FAUQUIER CO PBLC SCHS,KETTLE RUN HIGH,High,9,12,English: Reading,92
FAUQUIER CO PBLC SCHS,KETTLE RUN HIGH,High,9,12,English: Writing,92
FAUQUIER CO PBLC SCHS,KETTLE RUN HIGH,High,9,12,History & Social Sciences,90
FAUQUIER CO PBLC SCHS,KETTLE RUN HIGH,High,9,12,Mathematics,80
FAUQUIER CO PBLC SCHS,KETTLE RUN HIGH,High,9,12,Science,94
FAUQUIER CO PBLC SCHS,LIBERTY HIGH,High,9,12,English: Reading,86
FAUQUIER CO PBLC SCHS,LIBERTY HIGH,High,9,12,English: Writing,79
FAUQUIER CO PBLC SCHS,LIBERTY HIGH,High,9,12,History & Social Sciences,79
FAUQUIER CO PBLC SCHS,LIBERTY HIGH,High,9,12,Mathematics,69
FAUQUIER CO PBLC SCHS,LIBERTY HIGH,High,9,12,Science,82
FAUQUIER CO PBLC SCHS,MARGARET M. PIERCE ELEM,Elem,PK,5,English: Reading,77
FAUQUIER CO PBLC SCHS,MARGARET M. PIERCE ELEM,Elem,PK,5,History & Social Sciences,80
FAUQUIER CO PBLC SCHS,MARGARET M. PIERCE ELEM,Elem,PK,5,Mathematics,82
FAUQUIER CO PBLC SCHS,MARGARET M. PIERCE ELEM,Elem,PK,5,Science,75
FAUQUIER CO PBLC SCHS,MARSHALL MIDDLE,Middle,6,8,English: Reading,86
FAUQUIER CO PBLC SCHS,MARSHALL MIDDLE,Middle,6,8,English: Writing,86
FAUQUIER CO PBLC SCHS,MARSHALL MIDDLE,Middle,6,8,History & Social Sciences,86
FAUQUIER CO PBLC SCHS,MARSHALL MIDDLE,Middle,6,8,Mathematics,89
FAUQUIER CO PBLC SCHS,MARSHALL MIDDLE,Middle,6,8,Science,90
FAUQUIER CO PBLC SCHS,MARY WALTER ELEM,Elem,PK,5,English: Reading,81
FAUQUIER CO PBLC SCHS,MARY WALTER ELEM,Elem,PK,5,History & Social Sciences,87
FAUQUIER CO PBLC SCHS,MARY WALTER ELEM,Elem,PK,5,Mathematics,77
FAUQUIER CO PBLC SCHS,MARY WALTER ELEM,Elem,PK,5,Science,72
FAUQUIER CO PBLC SCHS,P.B. SMITH ELEM,Elem,PK,5,English: Reading,90
FAUQUIER CO PBLC SCHS,P.B. SMITH ELEM,Elem,PK,5,History & Social Sciences,98
FAUQUIER CO PBLC SCHS,P.B. SMITH ELEM,Elem,PK,5,Mathematics,86
FAUQUIER CO PBLC SCHS,P.B. SMITH ELEM,Elem,PK,5,Science,88
FAUQUIER CO PBLC SCHS,W.C. TAYLOR MIDDLE,Middle,6,8,English: Reading,76
FAUQUIER CO PBLC SCHS,W.C. TAYLOR MIDDLE,Middle,6,8,English: Writing,62
FAUQUIER CO PBLC SCHS,W.C. TAYLOR MIDDLE,Middle,6,8,History & Social Sciences,84
FAUQUIER CO PBLC SCHS,W.C. TAYLOR MIDDLE,Middle,6,8,Mathematics,80
FAUQUIER CO PBLC SCHS,W.C. TAYLOR MIDDLE,Middle,6,8,Science,78
FAUQUIER CO PBLC SCHS,W.G. COLEMAN ELEM,Elem,PK,5,English: Reading,76
FAUQUIER CO PBLC SCHS,W.G. COLEMAN ELEM,Elem,PK,5,History & Social Sciences,86
FAUQUIER CO PBLC SCHS,W.G. COLEMAN ELEM,Elem,PK,5,Mathematics,75
FAUQUIER CO PBLC SCHS,W.G. COLEMAN ELEM,Elem,PK,5,Science,85
FAUQUIER CO PBLC SCHS,WARRENTON MIDDLE,Middle,6,8,English: Reading,87
FAUQUIER CO PBLC SCHS,WARRENTON MIDDLE,Middle,6,8,English: Writing,78
FAUQUIER CO PBLC SCHS,WARRENTON MIDDLE,Middle,6,8,History & Social Sciences,93
FAUQUIER CO PBLC SCHS,WARRENTON MIDDLE,Middle,6,8,Mathematics,83
FAUQUIER CO PBLC SCHS,WARRENTON MIDDLE,Middle,6,8,Science,85
FLOYD CO PBLC SCHS,CHECK ELEM,Elem,PK,7,English: Reading,76
FLOYD CO PBLC SCHS,CHECK ELEM,Elem,PK,7,History & Social Sciences,85
FLOYD CO PBLC SCHS,CHECK ELEM,Elem,PK,7,Mathematics,75
FLOYD CO PBLC SCHS,CHECK ELEM,Elem,PK,7,Science,69
FLOYD CO PBLC SCHS,FLOYD CO PBLC SCHSHIGH,High,8,12,English: Reading,78
FLOYD CO PBLC SCHS,FLOYD CO PBLC SCHSHIGH,High,8,12,English: Writing,74
FLOYD CO PBLC SCHS,FLOYD CO PBLC SCHSHIGH,High,8,12,History & Social Sciences,82
FLOYD CO PBLC SCHS,FLOYD CO PBLC SCHSHIGH,High,8,12,Mathematics,84
FLOYD CO PBLC SCHS,FLOYD CO PBLC SCHSHIGH,High,8,12,Science,77
FLOYD CO PBLC SCHS,FLOYD ELEM,Elem,PK,7,English: Reading,82
FLOYD CO PBLC SCHS,FLOYD ELEM,Elem,PK,7,History & Social Sciences,84
FLOYD CO PBLC SCHS,FLOYD ELEM,Elem,PK,7,Mathematics,83
FLOYD CO PBLC SCHS,FLOYD ELEM,Elem,PK,7,Science,75
FLOYD CO PBLC SCHS,INDIAN VALLEY ELEM,Elem,KG,7,English: Reading,86
FLOYD CO PBLC SCHS,INDIAN VALLEY ELEM,Elem,KG,7,History & Social Sciences,80
FLOYD CO PBLC SCHS,INDIAN VALLEY ELEM,Elem,KG,7,Mathematics,88
FLOYD CO PBLC SCHS,INDIAN VALLEY ELEM,Elem,KG,7,Science,94
FLOYD CO PBLC SCHS,WILLIS ELEM,Elem,PK,7,English: Reading,79
FLOYD CO PBLC SCHS,WILLIS ELEM,Elem,PK,7,History & Social Sciences,89
FLOYD CO PBLC SCHS,WILLIS ELEM,Elem,PK,7,Mathematics,84
FLOYD CO PBLC SCHS,WILLIS ELEM,Elem,PK,7,Science,80
FLUVANNA CO PBLC SCHS,CARYSBROOK ELEM,Elem,3,4,English: Reading,75
FLUVANNA CO PBLC SCHS,CARYSBROOK ELEM,Elem,3,4,History & Social Sciences,86
FLUVANNA CO PBLC SCHS,CARYSBROOK ELEM,Elem,3,4,Mathematics,80
FLUVANNA CO PBLC SCHS,FLUVANNA CO PBLC SCHSHIGH,High,8,12,English: Reading,83
FLUVANNA CO PBLC SCHS,FLUVANNA CO PBLC SCHSHIGH,High,8,12,English: Writing,79
FLUVANNA CO PBLC SCHS,FLUVANNA CO PBLC SCHSHIGH,High,8,12,History & Social Sciences,85
FLUVANNA CO PBLC SCHS,FLUVANNA CO PBLC SCHSHIGH,High,8,12,Mathematics,84
FLUVANNA CO PBLC SCHS,FLUVANNA CO PBLC SCHSHIGH,High,8,12,Science,88
FLUVANNA CO PBLC SCHS,FLUVANNA MIDDLE,Elem,5,7,English: Reading,79
FLUVANNA CO PBLC SCHS,FLUVANNA MIDDLE,Elem,5,7,Mathematics,78
FLUVANNA CO PBLC SCHS,FLUVANNA MIDDLE,Elem,5,7,Science,83
FRANKLIN,FRANKLIN HIGH,High,9,12,English: Reading,80
FRANKLIN,FRANKLIN HIGH,High,9,12,English: Writing,77
FRANKLIN,FRANKLIN HIGH,High,9,12,History & Social Sciences,84
FRANKLIN,FRANKLIN HIGH,High,9,12,Mathematics,66
FRANKLIN,FRANKLIN HIGH,High,9,12,Science,88
FRANKLIN,JOSEPH P. KING JR. MIDDLE,Middle,6,8,English: Reading,76
FRANKLIN,JOSEPH P. KING JR. MIDDLE,Middle,6,8,English: Writing,61
FRANKLIN,JOSEPH P. KING JR. MIDDLE,Middle,6,8,History & Social Sciences,83
FRANKLIN,JOSEPH P. KING JR. MIDDLE,Middle,6,8,Mathematics,72
FRANKLIN,JOSEPH P. KING JR. MIDDLE,Middle,6,8,Science,69
FRANKLIN,S.P. MORTON ELEM,Elem,PK,5,English: Reading,61
FRANKLIN,S.P. MORTON ELEM,Elem,PK,5,History & Social Sciences,95
FRANKLIN,S.P. MORTON ELEM,Elem,PK,5,Mathematics,73
FRANKLIN,S.P. MORTON ELEM,Elem,PK,5,Science,68
FRANKLIN CO PBLC SCHS,BENJAMIN FRANKLIN MIDDLE-EAST,Elem,6,6,English: Reading,81
FRANKLIN CO PBLC SCHS,BENJAMIN FRANKLIN MIDDLE-EAST,Elem,6,6,Mathematics,86
FRANKLIN CO PBLC SCHS,BENJAMIN FRANKLIN MIDDLE-WEST,Middle,7,8,English: Reading,80
FRANKLIN CO PBLC SCHS,BENJAMIN FRANKLIN MIDDLE-WEST,Middle,7,8,English: Writing,77
FRANKLIN CO PBLC SCHS,BENJAMIN FRANKLIN MIDDLE-WEST,Middle,7,8,History & Social Sciences,91
FRANKLIN CO PBLC SCHS,BENJAMIN FRANKLIN MIDDLE-WEST,Middle,7,8,Mathematics,76
FRANKLIN CO PBLC SCHS,BENJAMIN FRANKLIN MIDDLE-WEST,Middle,7,8,Science,85
FRANKLIN CO PBLC SCHS,BOONES MILL ELEM,Elem,PK,5,English: Reading,92
FRANKLIN CO PBLC SCHS,BOONES MILL ELEM,Elem,PK,5,History & Social Sciences,95
FRANKLIN CO PBLC SCHS,BOONES MILL ELEM,Elem,PK,5,Mathematics,92
FRANKLIN CO PBLC SCHS,BOONES MILL ELEM,Elem,PK,5,Science,87
FRANKLIN CO PBLC SCHS,BURNT CHIMNEY ELEM,Elem,PK,5,English: Reading,86
FRANKLIN CO PBLC SCHS,BURNT CHIMNEY ELEM,Elem,PK,5,History & Social Sciences,98
FRANKLIN CO PBLC SCHS,BURNT CHIMNEY ELEM,Elem,PK,5,Mathematics,91
FRANKLIN CO PBLC SCHS,BURNT CHIMNEY ELEM,Elem,PK,5,Science,94
FRANKLIN CO PBLC SCHS,CALLAWAY ELEM,Elem,PK,5,English: Reading,90
FRANKLIN CO PBLC SCHS,CALLAWAY ELEM,Elem,PK,5,History & Social Sciences,95
FRANKLIN CO PBLC SCHS,CALLAWAY ELEM,Elem,PK,5,Mathematics,91
FRANKLIN CO PBLC SCHS,CALLAWAY ELEM,Elem,PK,5,Science,83
FRANKLIN CO PBLC SCHS,DUDLEY ELEM,Elem,PK,5,English: Reading,82
FRANKLIN CO PBLC SCHS,DUDLEY ELEM,Elem,PK,5,History & Social Sciences,90
FRANKLIN CO PBLC SCHS,DUDLEY ELEM,Elem,PK,5,Mathematics,82
FRANKLIN CO PBLC SCHS,DUDLEY ELEM,Elem,PK,5,Science,77
FRANKLIN CO PBLC SCHS,FERRUM ELEM,Elem,PK,5,English: Reading,78
FRANKLIN CO PBLC SCHS,FERRUM ELEM,Elem,PK,5,History & Social Sciences,86
FRANKLIN CO PBLC SCHS,FERRUM ELEM,Elem,PK,5,Mathematics,81
FRANKLIN CO PBLC SCHS,FERRUM ELEM,Elem,PK,5,Science,68
FRANKLIN CO PBLC SCHS,FRANKLIN CO PBLC SCHSHIGH,High,9,12,English: Reading,88
FRANKLIN CO PBLC SCHS,FRANKLIN CO PBLC SCHSHIGH,High,9,12,English: Writing,75
FRANKLIN CO PBLC SCHS,FRANKLIN CO PBLC SCHSHIGH,High,9,12,History & Social Sciences,83
FRANKLIN CO PBLC SCHS,FRANKLIN CO PBLC SCHSHIGH,High,9,12,Mathematics,78
FRANKLIN CO PBLC SCHS,FRANKLIN CO PBLC SCHSHIGH,High,9,12,Science,86
FRANKLIN CO PBLC SCHS,GEREAU CENTER FOR APPLIED TECHNOLOGY & CAREER EXPLORATION,Middle,8,8,English: Reading,72
FRANKLIN CO PBLC SCHS,GEREAU CENTER FOR APPLIED TECHNOLOGY & CAREER EXPLORATION,Middle,8,8,English: Writing,80
FRANKLIN CO PBLC SCHS,GEREAU CENTER FOR APPLIED TECHNOLOGY & CAREER EXPLORATION,Middle,8,8,History & Social Sciences,89
FRANKLIN CO PBLC SCHS,GEREAU CENTER FOR APPLIED TECHNOLOGY & CAREER EXPLORATION,Middle,8,8,Mathematics,85
FRANKLIN CO PBLC SCHS,GEREAU CENTER FOR APPLIED TECHNOLOGY & CAREER EXPLORATION,Middle,8,8,Science,82
FRANKLIN CO PBLC SCHS,GLADE HILL ELEM,Elem,PK,5,English: Reading,79
FRANKLIN CO PBLC SCHS,GLADE HILL ELEM,Elem,PK,5,History & Social Sciences,95
FRANKLIN CO PBLC SCHS,GLADE HILL ELEM,Elem,PK,5,Mathematics,83
FRANKLIN CO PBLC SCHS,GLADE HILL ELEM,Elem,PK,5,Science,77
FRANKLIN CO PBLC SCHS,HENRY ELEM,Elem,PK,5,English: Reading,86
FRANKLIN CO PBLC SCHS,HENRY ELEM,Elem,PK,5,History & Social Sciences,100
FRANKLIN CO PBLC SCHS,HENRY ELEM,Elem,PK,5,Mathematics,90
FRANKLIN CO PBLC SCHS,HENRY ELEM,Elem,PK,5,Science,90
FRANKLIN CO PBLC SCHS,LEE M. WAID ELEM,Elem,PK,5,English: Reading,84
FRANKLIN CO PBLC SCHS,LEE M. WAID ELEM,Elem,PK,5,History & Social Sciences,83
FRANKLIN CO PBLC SCHS,LEE M. WAID ELEM,Elem,PK,5,Mathematics,92
FRANKLIN CO PBLC SCHS,LEE M. WAID ELEM,Elem,PK,5,Science,74
FRANKLIN CO PBLC SCHS,ROCKY MOUNT ELEM,Elem,PK,5,English: Reading,67
FRANKLIN CO PBLC SCHS,ROCKY MOUNT ELEM,Elem,PK,5,History & Social Sciences,82
FRANKLIN CO PBLC SCHS,ROCKY MOUNT ELEM,Elem,PK,5,Mathematics,75
FRANKLIN CO PBLC SCHS,ROCKY MOUNT ELEM,Elem,PK,5,Science,56
FRANKLIN CO PBLC SCHS,SNOW CREEK ELEM,Elem,PK,5,English: Reading,89
FRANKLIN CO PBLC SCHS,SNOW CREEK ELEM,Elem,PK,5,History & Social Sciences,97
FRANKLIN CO PBLC SCHS,SNOW CREEK ELEM,Elem,PK,5,Mathematics,93
FRANKLIN CO PBLC SCHS,SNOW CREEK ELEM,Elem,PK,5,Science,88
FRANKLIN CO PBLC SCHS,SONTAG ELEM,Elem,PK,5,English: Reading,79
FRANKLIN CO PBLC SCHS,SONTAG ELEM,Elem,PK,5,History & Social Sciences,90
FRANKLIN CO PBLC SCHS,SONTAG ELEM,Elem,PK,5,Mathematics,83
FRANKLIN CO PBLC SCHS,SONTAG ELEM,Elem,PK,5,Science,80
FRANKLIN CO PBLC SCHS,WINDY GAP ELEM,Elem,PK,5,English: Reading,87
FRANKLIN CO PBLC SCHS,WINDY GAP ELEM,Elem,PK,5,History & Social Sciences,100
FRANKLIN CO PBLC SCHS,WINDY GAP ELEM,Elem,PK,5,Mathematics,86
FRANKLIN CO PBLC SCHS,WINDY GAP ELEM,Elem,PK,5,Science,96
FREDERICK CO PBLC SCHS,ADMIRAL RICHARD E. BYRD MIDDLE,Middle,6,8,English: Reading,80
FREDERICK CO PBLC SCHS,ADMIRAL RICHARD E. BYRD MIDDLE,Middle,6,8,English: Writing,76
FREDERICK CO PBLC SCHS,ADMIRAL RICHARD E. BYRD MIDDLE,Middle,6,8,History & Social Sciences,94
FREDERICK CO PBLC SCHS,ADMIRAL RICHARD E. BYRD MIDDLE,Middle,6,8,Mathematics,81
FREDERICK CO PBLC SCHS,ADMIRAL RICHARD E. BYRD MIDDLE,Middle,6,8,Science,85
FREDERICK CO PBLC SCHS,APPLE PIE RIDGE ELEM,Elem,KG,5,English: Reading,80
FREDERICK CO PBLC SCHS,APPLE PIE RIDGE ELEM,Elem,KG,5,History & Social Sciences,87
FREDERICK CO PBLC SCHS,APPLE PIE RIDGE ELEM,Elem,KG,5,Mathematics,85
FREDERICK CO PBLC SCHS,APPLE PIE RIDGE ELEM,Elem,KG,5,Science,83
FREDERICK CO PBLC SCHS,ARMEL ELEM,Elem,KG,5,English: Reading,75
FREDERICK CO PBLC SCHS,ARMEL ELEM,Elem,KG,5,History & Social Sciences,89
FREDERICK CO PBLC SCHS,ARMEL ELEM,Elem,KG,5,Mathematics,77
FREDERICK CO PBLC SCHS,ARMEL ELEM,Elem,KG,5,Science,80
FREDERICK CO PBLC SCHS,BASS-HOOVER ELEM,Elem,KG,5,English: Reading,75
FREDERICK CO PBLC SCHS,BASS-HOOVER ELEM,Elem,KG,5,History & Social Sciences,87
FREDERICK CO PBLC SCHS,BASS-HOOVER ELEM,Elem,KG,5,Mathematics,78
FREDERICK CO PBLC SCHS,BASS-HOOVER ELEM,Elem,KG,5,Science,86
FREDERICK CO PBLC SCHS,EVENDALE ELEM,Elem,KG,5,English: Reading,69
FREDERICK CO PBLC SCHS,EVENDALE ELEM,Elem,KG,5,History & Social Sciences,85
FREDERICK CO PBLC SCHS,EVENDALE ELEM,Elem,KG,5,Mathematics,73
FREDERICK CO PBLC SCHS,EVENDALE ELEM,Elem,KG,5,Science,72
FREDERICK CO PBLC SCHS,FREDERICK CO PBLC SCHSMIDDLE,Middle,6,8,English: Reading,74
FREDERICK CO PBLC SCHS,FREDERICK CO PBLC SCHSMIDDLE,Middle,6,8,English: Writing,67
FREDERICK CO PBLC SCHS,FREDERICK CO PBLC SCHSMIDDLE,Middle,6,8,History & Social Sciences,84
FREDERICK CO PBLC SCHS,FREDERICK CO PBLC SCHSMIDDLE,Middle,6,8,Mathematics,76
FREDERICK CO PBLC SCHS,FREDERICK CO PBLC SCHSMIDDLE,Middle,6,8,Science,83
FREDERICK CO PBLC SCHS,GAINESBORO ELEM,Elem,KG,5,English: Reading,73
FREDERICK CO PBLC SCHS,GAINESBORO ELEM,Elem,KG,5,History & Social Sciences,74
FREDERICK CO PBLC SCHS,GAINESBORO ELEM,Elem,KG,5,Mathematics,70
FREDERICK CO PBLC SCHS,GAINESBORO ELEM,Elem,KG,5,Science,72
FREDERICK CO PBLC SCHS,GREENWOOD MILL ELEM,Elem,KG,5,English: Reading,75
FREDERICK CO PBLC SCHS,GREENWOOD MILL ELEM,Elem,KG,5,History & Social Sciences,92
FREDERICK CO PBLC SCHS,GREENWOOD MILL ELEM,Elem,KG,5,Mathematics,77
FREDERICK CO PBLC SCHS,GREENWOOD MILL ELEM,Elem,KG,5,Science,83
FREDERICK CO PBLC SCHS,INDIAN HOLLOW ELEM,Elem,KG,5,English: Reading,64
FREDERICK CO PBLC SCHS,INDIAN HOLLOW ELEM,Elem,KG,5,History & Social Sciences,74
FREDERICK CO PBLC SCHS,INDIAN HOLLOW ELEM,Elem,KG,5,Mathematics,76
FREDERICK CO PBLC SCHS,INDIAN HOLLOW ELEM,Elem,KG,5,Science,75
FREDERICK CO PBLC SCHS,JAMES WOOD HIGH,High,9,12,English: Reading,85
FREDERICK CO PBLC SCHS,JAMES WOOD HIGH,High,9,12,English: Writing,78
FREDERICK CO PBLC SCHS,JAMES WOOD HIGH,High,9,12,History & Social Sciences,87
FREDERICK CO PBLC SCHS,JAMES WOOD HIGH,High,9,12,Mathematics,81
FREDERICK CO PBLC SCHS,JAMES WOOD HIGH,High,9,12,Science,86
FREDERICK CO PBLC SCHS,JAMES WOOD MIDDLE,Middle,6,8,English: Reading,72
FREDERICK CO PBLC SCHS,JAMES WOOD MIDDLE,Middle,6,8,English: Writing,75
FREDERICK CO PBLC SCHS,JAMES WOOD MIDDLE,Middle,6,8,History & Social Sciences,83
FREDERICK CO PBLC SCHS,JAMES WOOD MIDDLE,Middle,6,8,Mathematics,69
FREDERICK CO PBLC SCHS,JAMES WOOD MIDDLE,Middle,6,8,Science,80
FREDERICK CO PBLC SCHS,MIDDLETOWN ELEM,Elem,KG,5,English: Reading,71
FREDERICK CO PBLC SCHS,MIDDLETOWN ELEM,Elem,KG,5,History & Social Sciences,84
FREDERICK CO PBLC SCHS,MIDDLETOWN ELEM,Elem,KG,5,Mathematics,78
FREDERICK CO PBLC SCHS,MIDDLETOWN ELEM,Elem,KG,5,Science,67
FREDERICK CO PBLC SCHS,MILLBROOK HIGH,High,9,12,English: Reading,88
FREDERICK CO PBLC SCHS,MILLBROOK HIGH,High,9,12,English: Writing,84
FREDERICK CO PBLC SCHS,MILLBROOK HIGH,High,9,12,History & Social Sciences,91
FREDERICK CO PBLC SCHS,MILLBROOK HIGH,High,9,12,Mathematics,77
FREDERICK CO PBLC SCHS,MILLBROOK HIGH,High,9,12,Science,86
FREDERICK CO PBLC SCHS,ORCHARD VIEW ELEM,Elem,KG,5,English: Reading,80
FREDERICK CO PBLC SCHS,ORCHARD VIEW ELEM,Elem,KG,5,History & Social Sciences,93
FREDERICK CO PBLC SCHS,ORCHARD VIEW ELEM,Elem,KG,5,Mathematics,84
FREDERICK CO PBLC SCHS,ORCHARD VIEW ELEM,Elem,KG,5,Science,81
FREDERICK CO PBLC SCHS,REDBUD RUN ELEM,Elem,KG,5,English: Reading,67
FREDERICK CO PBLC SCHS,REDBUD RUN ELEM,Elem,KG,5,History & Social Sciences,81
FREDERICK CO PBLC SCHS,REDBUD RUN ELEM,Elem,KG,5,Mathematics,72
FREDERICK CO PBLC SCHS,REDBUD RUN ELEM,Elem,KG,5,Science,71
FREDERICK CO PBLC SCHS,ROBERT E. AYLOR MIDDLE,Middle,6,8,English: Reading,79
FREDERICK CO PBLC SCHS,ROBERT E. AYLOR MIDDLE,Middle,6,8,English: Writing,70
FREDERICK CO PBLC SCHS,ROBERT E. AYLOR MIDDLE,Middle,6,8,History & Social Sciences,87
FREDERICK CO PBLC SCHS,ROBERT E. AYLOR MIDDLE,Middle,6,8,Mathematics,75
FREDERICK CO PBLC SCHS,ROBERT E. AYLOR MIDDLE,Middle,6,8,Science,78
FREDERICK CO PBLC SCHS,SHERANDO HIGH,High,9,12,English: Reading,91
FREDERICK CO PBLC SCHS,SHERANDO HIGH,High,9,12,English: Writing,87
FREDERICK CO PBLC SCHS,SHERANDO HIGH,High,9,12,History & Social Sciences,87
FREDERICK CO PBLC SCHS,SHERANDO HIGH,High,9,12,Mathematics,82
FREDERICK CO PBLC SCHS,SHERANDO HIGH,High,9,12,Science,88
FREDERICK CO PBLC SCHS,STONEWALL ELEM,Elem,KG,5,English: Reading,71
FREDERICK CO PBLC SCHS,STONEWALL ELEM,Elem,KG,5,History & Social Sciences,90
FREDERICK CO PBLC SCHS,STONEWALL ELEM,Elem,KG,5,Mathematics,74
FREDERICK CO PBLC SCHS,STONEWALL ELEM,Elem,KG,5,Science,70
FREDERICKSBURG,JAMES MONROE HIGH,High,9,12,English: Reading,81
FREDERICKSBURG,JAMES MONROE HIGH,High,9,12,English: Writing,65
FREDERICKSBURG,JAMES MONROE HIGH,High,9,12,History & Social Sciences,74
FREDERICKSBURG,JAMES MONROE HIGH,High,9,12,Mathematics,65
FREDERICKSBURG,JAMES MONROE HIGH,High,9,12,Science,78
FREDERICKSBURG,LAFAYETTE UPPER ELEM,Elem,3,5,English: Reading,70
FREDERICKSBURG,LAFAYETTE UPPER ELEM,Elem,3,5,History & Social Sciences,82
FREDERICKSBURG,LAFAYETTE UPPER ELEM,Elem,3,5,Mathematics,69
FREDERICKSBURG,LAFAYETTE UPPER ELEM,Elem,3,5,Science,63
