Division No.,Division Name,School No.,School Name,Grade,Hispanic,American_Indian_Alaska_Native,Asian,Black,Native_Hawaiian_Pacific_Islander,White,Two_More_Races,"Total Full-time Students",Part-time Students,Totals
21,CHESTERFIELD CO PBLC SCHS,650,J B WATKINS ELEM,3,11,2,16,15,0,157,9,210,0,201
21,CHESTERFIELD CO PBLC SCHS,650,J B WATKINS ELEM,4,5,1,11,19,0,166,8,210,0,202
21,CHESTERFIELD CO PBLC SCHS,650,J B WATKINS ELEM,5,5,0,10,17,0,130,11,173,0,162
21,CHESTERFIELD CO PBLC SCHS,650,J B WATKINS ELEM,KG,11,0,15,9,0,148,15,198,0,183
21,CHESTERFIELD CO PBLC SCHS,650,J B WATKINS ELEM,PK,0,0,0,0,0,5,0,5,0,5
21,CHESTERFIELD CO PBLC SCHS,500,J G HENING ELEM,1,28,0,4,63,0,15,10,120,0,110
21,CHESTERFIELD CO PBLC SCHS,500,J G HENING ELEM,2,37,0,5,65,0,21,4,132,0,128
21,CHESTERFIELD CO PBLC SCHS,500,J G HENING ELEM,3,44,0,9,80,1,22,3,159,0,156
21,CHESTERFIELD CO PBLC SCHS,500,J G HENING ELEM,4,42,0,4,67,0,39,7,159,0,152
21,CHESTERFIELD CO PBLC SCHS,500,J G HENING ELEM,5,36,1,1,75,1,40,11,165,0,154
21,CHESTERFIELD CO PBLC SCHS,500,J G HENING ELEM,KG,35,0,3,59,0,12,8,117,0,109
21,CHESTERFIELD CO PBLC SCHS,500,J G HENING ELEM,PK,7,0,0,19,1,2,0,29,0,29
21,CHESTERFIELD CO PBLC SCHS,400,JACOBS ROAD ELEM,1,13,0,4,37,0,55,11,120,0,109
21,CHESTERFIELD CO PBLC SCHS,400,JACOBS ROAD ELEM,2,25,0,2,40,0,53,7,127,0,120
21,CHESTERFIELD CO PBLC SCHS,400,JACOBS ROAD ELEM,3,20,0,5,44,0,49,9,127,0,118
21,CHESTERFIELD CO PBLC SCHS,400,JACOBS ROAD ELEM,4,15,0,2,53,0,63,4,137,0,133
21,CHESTERFIELD CO PBLC SCHS,400,JACOBS ROAD ELEM,5,24,1,5,40,1,38,8,117,0,109
21,CHESTERFIELD CO PBLC SCHS,400,JACOBS ROAD ELEM,KG,20,0,4,23,0,56,7,110,0,103
21,CHESTERFIELD CO PBLC SCHS,400,JACOBS ROAD ELEM,PK,5,0,0,7,0,9,2,23,0,21
21,CHESTERFIELD CO PBLC SCHS,770,JAMES RIVER HIGH,9,95,0,23,74,0,286,28,506,0,478
21,CHESTERFIELD CO PBLC SCHS,770,JAMES RIVER HIGH,10,122,0,26,82,0,298,16,544,0,528
21,CHESTERFIELD CO PBLC SCHS,770,JAMES RIVER HIGH,11,109,0,26,79,0,288,22,524,2,502
21,CHESTERFIELD CO PBLC SCHS,770,JAMES RIVER HIGH,12,81,1,19,83,0,304,15,503,2,488
21,CHESTERFIELD CO PBLC SCHS,10,LLOYD C BIRD HIGH,9,107,0,15,190,0,146,26,484,0,458
21,CHESTERFIELD CO PBLC SCHS,10,LLOYD C BIRD HIGH,10,121,0,13,184,0,167,15,500,1,485
21,CHESTERFIELD CO PBLC SCHS,10,LLOYD C BIRD HIGH,11,93,0,9,177,0,149,20,448,0,428
21,CHESTERFIELD CO PBLC SCHS,10,LLOYD C BIRD HIGH,12,86,1,12,185,1,159,15,459,0,444
21,CHESTERFIELD CO PBLC SCHS,632,MANCHESTER HIGH,9,67,2,12,144,0,283,24,532,0,508
21,CHESTERFIELD CO PBLC SCHS,632,MANCHESTER HIGH,10,61,0,6,132,1,294,12,506,2,494
21,CHESTERFIELD CO PBLC SCHS,632,MANCHESTER HIGH,11,44,1,10,140,2,264,21,482,1,461
21,CHESTERFIELD CO PBLC SCHS,632,MANCHESTER HIGH,12,42,1,15,113,0,292,18,481,3,463
21,CHESTERFIELD CO PBLC SCHS,600,MANCHESTER MIDDLE,6,107,2,11,199,0,121,19,459,0,440
21,CHESTERFIELD CO PBLC SCHS,600,MANCHESTER MIDDLE,7,116,0,21,199,1,133,17,487,0,470
21,CHESTERFIELD CO PBLC SCHS,600,MANCHESTER MIDDLE,8,89,3,24,198,2,133,15,464,0,449
21,CHESTERFIELD CO PBLC SCHS,780,MARGUERITE F CHRISTIAN ELEM,1,7,0,1,48,2,22,6,86,0,80
21,CHESTERFIELD CO PBLC SCHS,780,MARGUERITE F CHRISTIAN ELEM,2,9,0,0,49,0,23,3,84,0,81
21,CHESTERFIELD CO PBLC SCHS,780,MARGUERITE F CHRISTIAN ELEM,3,8,1,1,49,1,49,4,113,0,109
21,CHESTERFIELD CO PBLC SCHS,780,MARGUERITE F CHRISTIAN ELEM,4,6,0,5,42,0,47,2,102,0,100
21,CHESTERFIELD CO PBLC SCHS,780,MARGUERITE F CHRISTIAN ELEM,5,9,0,2,48,0,27,6,92,0,86
21,CHESTERFIELD CO PBLC SCHS,780,MARGUERITE F CHRISTIAN ELEM,KG,11,0,0,32,0,17,2,62,0,60
21,CHESTERFIELD CO PBLC SCHS,780,MARGUERITE F CHRISTIAN ELEM,PK,2,0,0,14,0,4,1,21,0,20
21,CHESTERFIELD CO PBLC SCHS,370,MATOACA ELEM,1,2,0,0,20,0,37,6,65,0,59
21,CHESTERFIELD CO PBLC SCHS,370,MATOACA ELEM,2,3,0,0,22,0,31,4,60,0,56
21,CHESTERFIELD CO PBLC SCHS,370,MATOACA ELEM,3,1,1,0,23,0,39,5,69,0,64
21,CHESTERFIELD CO PBLC SCHS,370,MATOACA ELEM,4,1,0,0,24,0,33,6,64,0,58
21,CHESTERFIELD CO PBLC SCHS,370,MATOACA ELEM,5,7,0,0,20,0,50,2,79,0,77
21,CHESTERFIELD CO PBLC SCHS,370,MATOACA ELEM,KG,5,0,0,24,0,34,5,68,0,63
21,CHESTERFIELD CO PBLC SCHS,370,MATOACA ELEM,PK,1,0,0,6,0,7,2,16,0,14
21,CHESTERFIELD CO PBLC SCHS,530,MATOACA HIGH,9,24,2,6,156,1,189,19,397,1,378
21,CHESTERFIELD CO PBLC SCHS,530,MATOACA HIGH,10,24,0,7,163,0,217,21,432,1,411
21,CHESTERFIELD CO PBLC SCHS,530,MATOACA HIGH,11,23,1,4,178,0,215,18,439,2,421
21,CHESTERFIELD CO PBLC SCHS,530,MATOACA HIGH,12,18,1,5,178,0,218,14,434,1,420
21,CHESTERFIELD CO PBLC SCHS,110,MATOACA MIDDLE,6,17,0,14,125,1,171,15,343,1,328
21,CHESTERFIELD CO PBLC SCHS,110,MATOACA MIDDLE,7,15,1,2,111,0,164,9,302,1,293
21,CHESTERFIELD CO PBLC SCHS,110,MATOACA MIDDLE,8,14,1,9,105,2,178,14,323,0,309
21,CHESTERFIELD CO PBLC SCHS,580,MEADOWBROOK HIGH,9,230,0,5,221,0,43,15,514,0,499
21,CHESTERFIELD CO PBLC SCHS,580,MEADOWBROOK HIGH,10,204,1,13,237,1,30,13,499,1,486
21,CHESTERFIELD CO PBLC SCHS,580,MEADOWBROOK HIGH,11,145,0,14,195,0,37,15,406,1,391
21,CHESTERFIELD CO PBLC SCHS,580,MEADOWBROOK HIGH,12,144,1,12,189,1,24,11,382,0,371
21,CHESTERFIELD CO PBLC SCHS,320,MIDLOTHIAN HIGH,9,25,1,31,40,2,353,15,467,2,452
21,CHESTERFIELD CO PBLC SCHS,320,MIDLOTHIAN HIGH,10,29,2,19,37,2,277,20,386,0,366
21,CHESTERFIELD CO PBLC SCHS,320,MIDLOTHIAN HIGH,11,23,1,23,47,0,317,23,434,3,411
21,CHESTERFIELD CO PBLC SCHS,320,MIDLOTHIAN HIGH,12,14,1,39,45,0,283,17,399,0,382
21,CHESTERFIELD CO PBLC SCHS,40,MIDLOTHIAN MIDDLE,6,16,0,18,36,1,354,17,442,0,425
21,CHESTERFIELD CO PBLC SCHS,40,MIDLOTHIAN MIDDLE,7,24,1,25,43,1,327,16,437,0,421
21,CHESTERFIELD CO PBLC SCHS,40,MIDLOTHIAN MIDDLE,8,12,1,23,28,1,363,18,446,2,428
21,CHESTERFIELD CO PBLC SCHS,280,MONACAN HIGH,9,33,1,17,100,0,205,17,373,1,356
21,CHESTERFIELD CO PBLC SCHS,280,MONACAN HIGH,10,44,0,13,122,0,199,15,393,0,378
21,CHESTERFIELD CO PBLC SCHS,280,MONACAN HIGH,11,39,3,5,105,1,189,13,355,0,342
21,CHESTERFIELD CO PBLC SCHS,280,MONACAN HIGH,12,29,3,11,119,1,173,15,351,0,336
21,CHESTERFIELD CO PBLC SCHS,360,O B GATES ELEM,1,7,0,0,22,0,63,7,99,0,92
21,CHESTERFIELD CO PBLC SCHS,360,O B GATES ELEM,2,10,0,2,31,0,74,11,128,0,117
21,CHESTERFIELD CO PBLC SCHS,360,O B GATES ELEM,3,10,2,4,27,0,77,11,131,0,120
21,CHESTERFIELD CO PBLC SCHS,360,O B GATES ELEM,4,6,0,0,23,1,78,8,116,0,108
21,CHESTERFIELD CO PBLC SCHS,360,O B GATES ELEM,5,9,1,1,33,1,69,10,124,0,114
21,CHESTERFIELD CO PBLC SCHS,360,O B GATES ELEM,KG,10,0,0,14,0,53,3,80,0,77
21,CHESTERFIELD CO PBLC SCHS,360,O B GATES ELEM,PK,4,0,0,4,0,5,1,14,0,13
21,CHESTERFIELD CO PBLC SCHS,380,PROVIDENCE ELEM,1,22,1,3,29,0,46,10,111,0,101
21,CHESTERFIELD CO PBLC SCHS,380,PROVIDENCE ELEM,2,12,0,0,28,1,35,8,84,0,76
21,CHESTERFIELD CO PBLC SCHS,380,PROVIDENCE ELEM,3,12,0,3,29,0,36,11,91,0,80
21,CHESTERFIELD CO PBLC SCHS,380,PROVIDENCE ELEM,4,21,0,4,30,1,43,5,104,0,99
21,CHESTERFIELD CO PBLC SCHS,380,PROVIDENCE ELEM,5,14,0,5,49,0,44,6,118,0,112
21,CHESTERFIELD CO PBLC SCHS,380,PROVIDENCE ELEM,KG,13,0,4,29,0,49,12,107,0,95
21,CHESTERFIELD CO PBLC SCHS,380,PROVIDENCE ELEM,PK,7,0,3,13,0,10,5,38,0,33
21,CHESTERFIELD CO PBLC SCHS,690,PROVIDENCE MIDDLE,6,80,0,10,93,0,76,16,275,0,259
21,CHESTERFIELD CO PBLC SCHS,690,PROVIDENCE MIDDLE,7,74,0,8,107,0,98,15,302,0,287
21,CHESTERFIELD CO PBLC SCHS,690,PROVIDENCE MIDDLE,8,65,1,7,115,2,70,14,274,0,260
21,CHESTERFIELD CO PBLC SCHS,700,REAMS ROAD ELEM,1,8,0,6,29,0,34,3,80,0,77
21,CHESTERFIELD CO PBLC SCHS,700,REAMS ROAD ELEM,2,21,0,4,33,0,37,2,97,0,95
21,CHESTERFIELD CO PBLC SCHS,700,REAMS ROAD ELEM,3,9,0,2,22,0,32,2,67,0,65
21,CHESTERFIELD CO PBLC SCHS,700,REAMS ROAD ELEM,4,15,0,3,26,0,44,3,91,0,88
21,CHESTERFIELD CO PBLC SCHS,700,REAMS ROAD ELEM,5,14,0,4,24,1,51,4,98,0,94
21,CHESTERFIELD CO PBLC SCHS,700,REAMS ROAD ELEM,KG,13,0,6,27,0,30,5,81,0,76
21,CHESTERFIELD CO PBLC SCHS,700,REAMS ROAD ELEM,PK,9,0,0,16,0,11,1,37,0,36
21,CHESTERFIELD CO PBLC SCHS,730,ROBIOUS ELEM,1,6,0,1,8,0,94,9,118,0,109
21,CHESTERFIELD CO PBLC SCHS,730,ROBIOUS ELEM,2,7,0,3,1,0,87,7,105,0,98
21,CHESTERFIELD CO PBLC SCHS,730,ROBIOUS ELEM,3,5,1,3,8,0,96,3,116,0,113
21,CHESTERFIELD CO PBLC SCHS,730,ROBIOUS ELEM,4,3,0,4,7,0,73,4,91,0,87
21,CHESTERFIELD CO PBLC SCHS,730,ROBIOUS ELEM,5,8,0,9,8,0,84,7,116,0,109
21,CHESTERFIELD CO PBLC SCHS,730,ROBIOUS ELEM,KG,2,0,6,4,1,81,6,100,0,94
21,CHESTERFIELD CO PBLC SCHS,730,ROBIOUS ELEM,PK,1,0,0,1,0,4,0,6,0,6
21,CHESTERFIELD CO PBLC SCHS,760,ROBIOUS MIDDLE,6,53,0,21,46,0,297,23,440,0,417
21,CHESTERFIELD CO PBLC SCHS,760,ROBIOUS MIDDLE,7,44,0,21,48,0,300,25,438,0,413
21,CHESTERFIELD CO PBLC SCHS,760,ROBIOUS MIDDLE,8,42,1,24,49,0,313,20,449,1,429
21,CHESTERFIELD CO PBLC SCHS,720,SALEM CHURCH ELEM,1,25,0,0,20,1,39,9,94,0,85
21,CHESTERFIELD CO PBLC SCHS,720,SALEM CHURCH ELEM,2,18,0,1,19,0,58,4,100,0,96
21,CHESTERFIELD CO PBLC SCHS,720,SALEM CHURCH ELEM,3,16,0,1,28,0,45,3,93,0,90
21,CHESTERFIELD CO PBLC SCHS,720,SALEM CHURCH ELEM,4,20,0,2,22,0,54,3,101,0,98
21,CHESTERFIELD CO PBLC SCHS,720,SALEM CHURCH ELEM,5,19,1,0,19,0,50,1,90,0,89
21,CHESTERFIELD CO PBLC SCHS,720,SALEM CHURCH ELEM,KG,22,1,3,19,1,37,5,88,0,83
21,CHESTERFIELD CO PBLC SCHS,720,SALEM CHURCH ELEM,PK,8,0,0,3,1,7,1,20,0,19
21,CHESTERFIELD CO PBLC SCHS,722,SALEM CHURCH MIDDLE,6,76,1,3,82,2,116,16,296,0,280
21,CHESTERFIELD CO PBLC SCHS,722,SALEM CHURCH MIDDLE,7,59,0,3,94,0,133,11,300,0,289
21,CHESTERFIELD CO PBLC SCHS,722,SALEM CHURCH MIDDLE,8,62,1,8,102,0,126,7,306,1,299
21,CHESTERFIELD CO PBLC SCHS,800,SPRING RUN ELEM,1,11,0,4,11,1,99,9,135,0,126
21,CHESTERFIELD CO PBLC SCHS,800,SPRING RUN ELEM,2,8,1,3,17,1,115,11,156,0,145
21,CHESTERFIELD CO PBLC SCHS,800,SPRING RUN ELEM,3,15,0,3,23,0,118,10,169,0,159
21,CHESTERFIELD CO PBLC SCHS,800,SPRING RUN ELEM,4,6,0,4,15,0,105,10,140,0,130
21,CHESTERFIELD CO PBLC SCHS,800,SPRING RUN ELEM,5,9,0,6,24,0,103,5,147,0,142
21,CHESTERFIELD CO PBLC SCHS,800,SPRING RUN ELEM,KG,7,1,4,19,0,97,5,133,0,128
21,CHESTERFIELD CO PBLC SCHS,800,SPRING RUN ELEM,PK,0,0,0,0,0,1,0,1,0,1
21,CHESTERFIELD CO PBLC SCHS,340,SWIFT CREEK ELEM,1,7,1,10,16,1,91,7,133,0,126
21,CHESTERFIELD CO PBLC SCHS,340,SWIFT CREEK ELEM,2,10,0,8,14,0,100,8,140,0,132
21,CHESTERFIELD CO PBLC SCHS,340,SWIFT CREEK ELEM,3,11,0,13,19,0,102,11,156,0,145
21,CHESTERFIELD CO PBLC SCHS,340,SWIFT CREEK ELEM,4,7,0,7,15,0,103,10,142,0,132
21,CHESTERFIELD CO PBLC SCHS,340,SWIFT CREEK ELEM,5,12,0,4,12,0,117,8,153,0,145
21,CHESTERFIELD CO PBLC SCHS,340,SWIFT CREEK ELEM,KG,9,0,11,9,0,108,11,148,0,137
21,CHESTERFIELD CO PBLC SCHS,340,SWIFT CREEK ELEM,PK,0,0,0,0,0,0,0,0,0,0
21,CHESTERFIELD CO PBLC SCHS,270,SWIFT CREEK MIDDLE,6,26,0,15,54,1,219,28,343,1,315
21,CHESTERFIELD CO PBLC SCHS,270,SWIFT CREEK MIDDLE,7,23,0,14,49,0,196,17,299,1,282
21,CHESTERFIELD CO PBLC SCHS,270,SWIFT CREEK MIDDLE,8,35,3,14,65,0,217,10,344,0,334
21,CHESTERFIELD CO PBLC SCHS,410,THELMA CRENSHAW ELEM,1,16,0,3,19,0,63,10,111,0,101
21,CHESTERFIELD CO PBLC SCHS,410,THELMA CRENSHAW ELEM,2,7,1,5,16,0,50,12,91,0,79
21,CHESTERFIELD CO PBLC SCHS,410,THELMA CRENSHAW ELEM,3,19,0,4,21,0,56,7,107,0,100
21,CHESTERFIELD CO PBLC SCHS,410,THELMA CRENSHAW ELEM,4,21,1,5,28,0,60,4,119,0,115
21,CHESTERFIELD CO PBLC SCHS,410,THELMA CRENSHAW ELEM,5,19,0,6,37,0,62,7,131,0,124
21,CHESTERFIELD CO PBLC SCHS,410,THELMA CRENSHAW ELEM,KG,12,1,4,15,1,54,14,101,0,87
21,CHESTERFIELD CO PBLC SCHS,410,THELMA CRENSHAW ELEM,PK,5,0,0,4,0,5,2,16,0,14
21,CHESTERFIELD CO PBLC SCHS,610,THOMAS DALE HIGH,9,110,2,13,195,2,270,34,626,2,592
21,CHESTERFIELD CO PBLC SCHS,610,THOMAS DALE HIGH,10,74,0,24,178,1,284,19,580,1,561
21,CHESTERFIELD CO PBLC SCHS,610,THOMAS DALE HIGH,11,72,1,18,181,1,259,29,561,2,532
21,CHESTERFIELD CO PBLC SCHS,610,THOMAS DALE HIGH,12,60,3,16,200,0,286,21,586,1,565
21,CHESTERFIELD CO PBLC SCHS,880,TOMAHAWK CREEK MIDDLE ,6,21,2,21,55,1,355,15,470,3,455
21,CHESTERFIELD CO PBLC SCHS,880,TOMAHAWK CREEK MIDDLE ,7,29,0,28,49,3,376,19,504,0,485
21,CHESTERFIELD CO PBLC SCHS,880,TOMAHAWK CREEK MIDDLE ,8,22,1,20,55,2,412,19,531,2,512
21,CHESTERFIELD CO PBLC SCHS,290,W W GORDON ELEM,1,5,0,3,7,0,65,4,84,0,80
21,CHESTERFIELD CO PBLC SCHS,290,W W GORDON ELEM,2,2,0,2,9,1,80,9,103,0,94
21,CHESTERFIELD CO PBLC SCHS,290,W W GORDON ELEM,3,9,0,5,9,0,89,6,118,0,112
21,CHESTERFIELD CO PBLC SCHS,290,W W GORDON ELEM,4,4,0,5,7,0,74,10,100,0,90
21,CHESTERFIELD CO PBLC SCHS,290,W W GORDON ELEM,5,7,0,6,4,0,81,4,102,0,98
21,CHESTERFIELD CO PBLC SCHS,290,W W GORDON ELEM,KG,3,0,4,3,0,54,7,71,0,64
21,CHESTERFIELD CO PBLC SCHS,290,W W GORDON ELEM,PK,0,0,0,0,0,0,0,0,0,0
21,CHESTERFIELD CO PBLC SCHS,860,WINTERPOCK ELEM,1,12,0,3,16,0,105,14,150,0,136
21,CHESTERFIELD CO PBLC SCHS,860,WINTERPOCK ELEM,2,11,0,5,14,0,93,9,132,0,123
21,CHESTERFIELD CO PBLC SCHS,860,WINTERPOCK ELEM,3,16,2,9,20,0,143,16,206,0,190
21,CHESTERFIELD CO PBLC SCHS,860,WINTERPOCK ELEM,4,21,0,9,17,0,169,9,225,0,216
21,CHESTERFIELD CO PBLC SCHS,860,WINTERPOCK ELEM,5,11,0,9,21,1,137,10,189,0,179
21,CHESTERFIELD CO PBLC SCHS,860,WINTERPOCK ELEM,KG,7,0,6,11,2,112,7,145,0,138
21,CHESTERFIELD CO PBLC SCHS,860,WINTERPOCK ELEM,PK,0,0,0,0,0,0,0,0,0,0
21,CHESTERFIELD CO PBLC SCHS,440,WOOLRIDGE ELEM,1,3,0,5,12,0,103,5,128,0,123
21,CHESTERFIELD CO PBLC SCHS,440,WOOLRIDGE ELEM,2,3,0,8,16,1,80,6,114,0,108
21,CHESTERFIELD CO PBLC SCHS,440,WOOLRIDGE ELEM,3,7,0,7,8,0,113,5,140,0,135
21,CHESTERFIELD CO PBLC SCHS,440,WOOLRIDGE ELEM,4,4,0,12,10,0,96,3,125,0,122
21,CHESTERFIELD CO PBLC SCHS,440,WOOLRIDGE ELEM,5,7,0,5,12,1,113,8,146,0,138
21,CHESTERFIELD CO PBLC SCHS,440,WOOLRIDGE ELEM,KG,6,2,9,6,0,107,2,132,0,130
21,CHESTERFIELD CO PBLC SCHS,440,WOOLRIDGE ELEM,PK,0,0,0,0,0,1,0,1,0,1
22,CLARKE CO PBLC SCHS,250,BOYCE ELEM,1,6,0,0,0,0,40,8,54,0,46
22,CLARKE CO PBLC SCHS,250,BOYCE ELEM,2,4,0,0,0,0,22,11,37,0,26
22,CLARKE CO PBLC SCHS,250,BOYCE ELEM,3,5,0,1,3,0,35,6,50,0,44
22,CLARKE CO PBLC SCHS,250,BOYCE ELEM,4,4,0,0,1,0,40,4,49,0,45
22,CLARKE CO PBLC SCHS,250,BOYCE ELEM,5,8,0,1,3,0,42,3,57,0,54
22,CLARKE CO PBLC SCHS,250,BOYCE ELEM,KG,5,0,0,1,0,29,2,37,0,35
22,CLARKE CO PBLC SCHS,10,CLARKE COUNTY HIGH,9,23,0,2,7,1,117,15,165,0,150
22,CLARKE CO PBLC SCHS,10,CLARKE COUNTY HIGH,10,17,0,1,2,0,140,10,170,0,160
22,CLARKE CO PBLC SCHS,10,CLARKE COUNTY HIGH,11,15,1,3,5,0,154,5,183,0,178
22,CLARKE CO PBLC SCHS,10,CLARKE COUNTY HIGH,12,7,1,4,6,0,132,5,155,1,150
22,CLARKE CO PBLC SCHS,290,D G COOLEY ELEM,1,6,0,1,1,0,67,5,80,0,75
22,CLARKE CO PBLC SCHS,290,D G COOLEY ELEM,2,7,0,0,4,0,64,7,82,0,75
22,CLARKE CO PBLC SCHS,290,D G COOLEY ELEM,3,6,0,1,0,0,71,4,82,1,78
22,CLARKE CO PBLC SCHS,290,D G COOLEY ELEM,4,7,0,3,4,0,77,4,95,0,91
22,CLARKE CO PBLC SCHS,290,D G COOLEY ELEM,5,5,0,0,3,0,72,10,90,0,80
22,CLARKE CO PBLC SCHS,290,D G COOLEY ELEM,KG,4,0,1,2,0,61,6,74,0,68
22,CLARKE CO PBLC SCHS,290,D G COOLEY ELEM,PK,4,0,0,0,0,31,8,43,1,35
22,CLARKE CO PBLC SCHS,280,JOHNSON-WILLIAMS MIDDLE,6,14,0,2,4,0,134,16,170,0,154
22,CLARKE CO PBLC SCHS,280,JOHNSON-WILLIAMS MIDDLE,7,18,1,3,6,0,109,6,143,1,137
22,CLARKE CO PBLC SCHS,280,JOHNSON-WILLIAMS MIDDLE,8,11,1,4,7,1,122,12,158,0,146
202,COLONIAL BEACH PBLC SCHS,22,COLONIAL BEACH ELEM,1,1,0,0,12,0,30,7,50,0,43
202,COLONIAL BEACH PBLC SCHS,22,COLONIAL BEACH ELEM,2,2,0,0,10,0,28,6,46,0,40
202,COLONIAL BEACH PBLC SCHS,22,COLONIAL BEACH ELEM,3,0,1,1,8,0,31,4,45,0,41
202,COLONIAL BEACH PBLC SCHS,22,COLONIAL BEACH ELEM,4,1,0,1,10,1,31,6,50,0,44
202,COLONIAL BEACH PBLC SCHS,22,COLONIAL BEACH ELEM,5,2,0,1,15,1,25,2,46,0,44
202,COLONIAL BEACH PBLC SCHS,22,COLONIAL BEACH ELEM,6,4,0,0,10,0,37,4,55,0,51
202,COLONIAL BEACH PBLC SCHS,22,COLONIAL BEACH ELEM,7,3,0,2,11,0,31,5,52,0,47
202,COLONIAL BEACH PBLC SCHS,22,COLONIAL BEACH ELEM,KG,0,0,0,12,0,27,4,43,0,39
202,COLONIAL BEACH PBLC SCHS,22,COLONIAL BEACH ELEM,PK,0,0,0,9,0,17,5,31,0,26
202,COLONIAL BEACH PBLC SCHS,21,COLONIAL BEACH HIGH,8,1,0,1,7,0,34,3,46,0,43
202,COLONIAL BEACH PBLC SCHS,21,COLONIAL BEACH HIGH,9,0,2,0,10,0,29,6,47,0,41
202,COLONIAL BEACH PBLC SCHS,21,COLONIAL BEACH HIGH,10,1,1,0,8,0,23,1,34,0,33
202,COLONIAL BEACH PBLC SCHS,21,COLONIAL BEACH HIGH,11,2,0,0,7,0,37,5,51,0,46
202,COLONIAL BEACH PBLC SCHS,21,COLONIAL BEACH HIGH,12,3,0,0,6,0,25,10,44,0,34
106,COLONIAL HEIGHTS CITY PBLC SCHS,40,COLONIAL HEIGHTS HIGH,9,14,0,4,55,0,172,12,257,0,245
106,COLONIAL HEIGHTS CITY PBLC SCHS,40,COLONIAL HEIGHTS HIGH,10,12,0,8,43,0,148,8,219,0,211
106,COLONIAL HEIGHTS CITY PBLC SCHS,40,COLONIAL HEIGHTS HIGH,11,11,0,8,36,0,146,12,213,0,201
106,COLONIAL HEIGHTS CITY PBLC SCHS,40,COLONIAL HEIGHTS HIGH,12,17,0,7,27,1,138,9,199,0,190
106,COLONIAL HEIGHTS CITY PBLC SCHS,20,COLONIAL HEIGHTS MIDDLE,6,12,0,6,40,0,116,20,194,0,174
106,COLONIAL HEIGHTS CITY PBLC SCHS,20,COLONIAL HEIGHTS MIDDLE,7,19,0,5,50,1,130,15,220,0,205
106,COLONIAL HEIGHTS CITY PBLC SCHS,20,COLONIAL HEIGHTS MIDDLE,8,11,0,6,34,1,141,17,210,0,193
106,COLONIAL HEIGHTS CITY PBLC SCHS,50,LAKEVIEW ELEM,1,2,0,2,18,0,27,7,56,0,49
106,COLONIAL HEIGHTS CITY PBLC SCHS,50,LAKEVIEW ELEM,2,5,0,2,22,0,35,8,72,0,64
106,COLONIAL HEIGHTS CITY PBLC SCHS,50,LAKEVIEW ELEM,3,2,0,3,16,0,38,5,64,0,59
106,COLONIAL HEIGHTS CITY PBLC SCHS,50,LAKEVIEW ELEM,4,1,0,1,16,0,37,4,59,0,55
106,COLONIAL HEIGHTS CITY PBLC SCHS,50,LAKEVIEW ELEM,5,1,0,2,12,1,31,9,56,0,47
106,COLONIAL HEIGHTS CITY PBLC SCHS,50,LAKEVIEW ELEM,KG,5,0,0,14,0,30,8,57,0,49
106,COLONIAL HEIGHTS CITY PBLC SCHS,50,LAKEVIEW ELEM,PK,0,0,0,7,0,12,3,22,0,19
106,COLONIAL HEIGHTS CITY PBLC SCHS,30,NORTH ELEM,1,9,0,6,16,0,19,1,51,0,50
106,COLONIAL HEIGHTS CITY PBLC SCHS,30,NORTH ELEM,2,8,1,1,23,0,18,6,57,0,51
106,COLONIAL HEIGHTS CITY PBLC SCHS,30,NORTH ELEM,3,8,0,5,23,0,22,9,67,0,58
106,COLONIAL HEIGHTS CITY PBLC SCHS,30,NORTH ELEM,4,6,0,3,23,0,22,2,56,0,54
106,COLONIAL HEIGHTS CITY PBLC SCHS,30,NORTH ELEM,5,2,0,1,21,0,20,2,46,0,44
106,COLONIAL HEIGHTS CITY PBLC SCHS,30,NORTH ELEM,KG,7,0,1,20,0,16,6,50,0,44
106,COLONIAL HEIGHTS CITY PBLC SCHS,30,NORTH ELEM,PK,2,0,3,9,0,10,1,25,0,24
106,COLONIAL HEIGHTS CITY PBLC SCHS,60,TUSSING ELEM,1,9,0,3,16,0,62,6,96,0,90
106,COLONIAL HEIGHTS CITY PBLC SCHS,60,TUSSING ELEM,2,4,0,3,6,0,66,12,91,0,79
106,COLONIAL HEIGHTS CITY PBLC SCHS,60,TUSSING ELEM,3,2,0,1,9,0,75,8,95,0,87
106,COLONIAL HEIGHTS CITY PBLC SCHS,60,TUSSING ELEM,4,7,0,4,20,1,66,6,104,0,98
106,COLONIAL HEIGHTS CITY PBLC SCHS,60,TUSSING ELEM,5,10,0,1,11,0,71,3,96,0,93
106,COLONIAL HEIGHTS CITY PBLC SCHS,60,TUSSING ELEM,KG,9,0,4,15,0,57,12,97,0,85
106,COLONIAL HEIGHTS CITY PBLC SCHS,60,TUSSING ELEM,PK,0,0,0,1,0,3,0,4,0,4
107,COVINGTON CITY PBLC SCHS,350,COVINGTON HIGH,8,0,1,0,14,0,50,1,66,0,65
107,COVINGTON CITY PBLC SCHS,350,COVINGTON HIGH,9,3,0,0,13,0,50,11,77,0,66
107,COVINGTON CITY PBLC SCHS,350,COVINGTON HIGH,10,2,0,0,13,0,53,5,73,0,68
107,COVINGTON CITY PBLC SCHS,350,COVINGTON HIGH,11,4,0,0,13,0,64,3,84,0,81
