Division No.,Division Name,School No.,School Name,Grade,Hispanic,American_Indian_Alaska_Native ,Asian,Black,Native_Hawaiian_Pacific_Islander ,White,Two_More_Races,"Total Full-time Students",Part-time Students,Totals
136,CHESAPEAKE CITY PBLC SCHS,710,INDIAN RIVER MIDDLE,7,22,1,3,136,1,69,16,248,0,248
136,CHESAPEAKE CITY PBLC SCHS,710,INDIAN RIVER MIDDLE,8,20,0,3,141,0,104,11,279,0,279
136,CHESAPEAKE CITY PBLC SCHS,973,JOLLIFF MIDDLE,6,14,0,5,77,0,94,16,206,0,206
136,CHESAPEAKE CITY PBLC SCHS,973,JOLLIFF MIDDLE,7,14,0,8,106,2,120,14,264,0,264
136,CHESAPEAKE CITY PBLC SCHS,973,JOLLIFF MIDDLE,8,17,0,5,101,1,95,13,232,0,232
136,CHESAPEAKE CITY PBLC SCHS,160,NORFOLK HIGHLANDS PRIMARY,1,6,0,1,21,0,43,7,78,0,78
136,CHESAPEAKE CITY PBLC SCHS,160,NORFOLK HIGHLANDS PRIMARY,2,6,0,1,21,1,37,8,74,0,74
136,CHESAPEAKE CITY PBLC SCHS,160,NORFOLK HIGHLANDS PRIMARY,3,10,1,2,24,0,38,3,78,0,78
136,CHESAPEAKE CITY PBLC SCHS,160,NORFOLK HIGHLANDS PRIMARY,KA,3,1,1,3,0,28,2,38,0,38
136,CHESAPEAKE CITY PBLC SCHS,160,NORFOLK HIGHLANDS PRIMARY,KP,2,0,0,15,0,21,1,39,0,39
136,CHESAPEAKE CITY PBLC SCHS,160,NORFOLK HIGHLANDS PRIMARY,PK,2,0,0,5,0,9,0,16,0,16
136,CHESAPEAKE CITY PBLC SCHS,80,OSCAR F SMITH HIGH,9,76,0,22,384,1,160,29,672,0,672
136,CHESAPEAKE CITY PBLC SCHS,80,OSCAR F SMITH HIGH,10,46,1,16,367,1,164,32,627,0,627
136,CHESAPEAKE CITY PBLC SCHS,80,OSCAR F SMITH HIGH,11,34,0,23,301,2,123,33,516,0,516
136,CHESAPEAKE CITY PBLC SCHS,80,OSCAR F SMITH HIGH,12,35,1,12,238,1,130,24,441,0,441
136,CHESAPEAKE CITY PBLC SCHS,10,OSCAR SMITH MIDDLE,6,38,1,1,222,0,73,20,355,0,355
136,CHESAPEAKE CITY PBLC SCHS,10,OSCAR SMITH MIDDLE,7,35,1,1,213,0,57,20,327,0,327
136,CHESAPEAKE CITY PBLC SCHS,10,OSCAR SMITH MIDDLE,8,33,2,2,216,0,54,21,328,0,328
136,CHESAPEAKE CITY PBLC SCHS,730,PORTLOCK PRIMARY,1,43,1,1,98,0,51,14,208,0,208
136,CHESAPEAKE CITY PBLC SCHS,730,PORTLOCK PRIMARY,2,31,0,2,94,0,51,13,191,0,191
136,CHESAPEAKE CITY PBLC SCHS,730,PORTLOCK PRIMARY,KG,31,0,3,82,0,39,10,165,0,165
136,CHESAPEAKE CITY PBLC SCHS,730,PORTLOCK PRIMARY,PK,1,0,0,10,0,10,1,22,0,22
136,CHESAPEAKE CITY PBLC SCHS,200,RENA B WRIGHT PRIMARY,1,7,0,0,68,0,19,2,96,0,96
136,CHESAPEAKE CITY PBLC SCHS,200,RENA B WRIGHT PRIMARY,2,10,0,1,72,1,26,7,117,0,117
136,CHESAPEAKE CITY PBLC SCHS,200,RENA B WRIGHT PRIMARY,KG,9,0,1,68,0,32,5,115,0,115
136,CHESAPEAKE CITY PBLC SCHS,200,RENA B WRIGHT PRIMARY,PK,5,0,0,28,0,12,4,49,0,49
136,CHESAPEAKE CITY PBLC SCHS,620,SOUTHEASTERN ELEM,1,8,0,3,4,0,70,9,94,0,94
136,CHESAPEAKE CITY PBLC SCHS,620,SOUTHEASTERN ELEM,2,7,0,9,6,0,119,9,150,0,150
136,CHESAPEAKE CITY PBLC SCHS,620,SOUTHEASTERN ELEM,3,7,1,7,5,0,105,7,132,0,132
136,CHESAPEAKE CITY PBLC SCHS,620,SOUTHEASTERN ELEM,4,8,1,4,10,0,110,10,143,0,143
136,CHESAPEAKE CITY PBLC SCHS,620,SOUTHEASTERN ELEM,5,11,0,3,4,0,125,7,150,0,150
136,CHESAPEAKE CITY PBLC SCHS,620,SOUTHEASTERN ELEM,KA,3,0,2,0,0,30,5,40,0,40
136,CHESAPEAKE CITY PBLC SCHS,620,SOUTHEASTERN ELEM,KG,0,0,0,0,0,0,0,0,0,0
136,CHESAPEAKE CITY PBLC SCHS,620,SOUTHEASTERN ELEM,KP,1,0,1,0,0,46,2,50,0,50
136,CHESAPEAKE CITY PBLC SCHS,620,SOUTHEASTERN ELEM,PK,2,0,1,0,0,11,0,14,0,14
136,CHESAPEAKE CITY PBLC SCHS,600,SOUTHWESTERN ELEM,1,6,0,0,64,0,11,6,87,0,87
136,CHESAPEAKE CITY PBLC SCHS,600,SOUTHWESTERN ELEM,2,8,0,0,76,0,9,5,98,0,98
136,CHESAPEAKE CITY PBLC SCHS,600,SOUTHWESTERN ELEM,3,7,0,0,64,0,3,5,79,0,79
136,CHESAPEAKE CITY PBLC SCHS,600,SOUTHWESTERN ELEM,4,4,0,1,61,0,4,4,74,0,74
136,CHESAPEAKE CITY PBLC SCHS,600,SOUTHWESTERN ELEM,5,5,1,0,78,0,8,3,95,0,95
136,CHESAPEAKE CITY PBLC SCHS,600,SOUTHWESTERN ELEM,KG,4,0,0,62,0,8,6,80,0,80
136,CHESAPEAKE CITY PBLC SCHS,600,SOUTHWESTERN ELEM,PK,4,0,0,36,0,2,4,46,0,46
136,CHESAPEAKE CITY PBLC SCHS,750,SPARROW ROAD INTERMEDIATE,4,24,0,6,122,0,69,16,237,0,237
136,CHESAPEAKE CITY PBLC SCHS,750,SPARROW ROAD INTERMEDIATE,5,25,0,2,131,0,89,17,264,0,264
136,CHESAPEAKE CITY PBLC SCHS,40,THURGOOD MARSHALL ELEM,1,2,0,0,76,1,4,1,84,0,84
136,CHESAPEAKE CITY PBLC SCHS,40,THURGOOD MARSHALL ELEM,2,2,0,0,76,0,4,2,84,0,84
136,CHESAPEAKE CITY PBLC SCHS,40,THURGOOD MARSHALL ELEM,3,1,0,1,86,1,4,5,98,0,98
136,CHESAPEAKE CITY PBLC SCHS,40,THURGOOD MARSHALL ELEM,4,1,0,0,61,0,5,4,71,0,71
136,CHESAPEAKE CITY PBLC SCHS,40,THURGOOD MARSHALL ELEM,5,4,0,0,59,0,3,7,73,0,73
136,CHESAPEAKE CITY PBLC SCHS,40,THURGOOD MARSHALL ELEM,KG,2,0,0,77,0,11,5,95,0,95
136,CHESAPEAKE CITY PBLC SCHS,40,THURGOOD MARSHALL ELEM,PK,4,1,0,33,0,3,1,42,0,42
136,CHESAPEAKE CITY PBLC SCHS,971,TRUITT INTERMEDIATE,3,5,0,0,67,1,23,2,98,0,98
136,CHESAPEAKE CITY PBLC SCHS,971,TRUITT INTERMEDIATE,4,5,0,1,67,0,21,3,97,0,97
136,CHESAPEAKE CITY PBLC SCHS,971,TRUITT INTERMEDIATE,5,1,0,0,72,0,20,3,96,0,96
136,CHESAPEAKE CITY PBLC SCHS,840,WESTERN BRANCH HIGH,9,25,2,18,236,1,235,42,559,0,559
136,CHESAPEAKE CITY PBLC SCHS,840,WESTERN BRANCH HIGH,10,30,2,13,250,2,254,21,572,0,572
136,CHESAPEAKE CITY PBLC SCHS,840,WESTERN BRANCH HIGH,11,30,2,15,214,2,230,32,525,0,525
136,CHESAPEAKE CITY PBLC SCHS,840,WESTERN BRANCH HIGH,12,27,0,16,221,3,251,26,544,0,544
136,CHESAPEAKE CITY PBLC SCHS,810,WESTERN BRANCH INT,3,16,0,5,93,0,117,15,246,0,246
136,CHESAPEAKE CITY PBLC SCHS,810,WESTERN BRANCH INT,4,23,1,18,79,1,112,28,262,0,262
136,CHESAPEAKE CITY PBLC SCHS,810,WESTERN BRANCH INT,5,14,0,6,101,0,120,23,264,0,264
136,CHESAPEAKE CITY PBLC SCHS,740,WESTERN BRANCH MIDDLE,6,13,1,15,88,1,131,19,268,0,268
136,CHESAPEAKE CITY PBLC SCHS,740,WESTERN BRANCH MIDDLE,7,16,3,18,108,2,137,27,311,0,311
136,CHESAPEAKE CITY PBLC SCHS,740,WESTERN BRANCH MIDDLE,8,12,1,11,104,0,145,14,287,0,287
136,CHESAPEAKE CITY PBLC SCHS,110,WESTERN BRANCH PRIMARY,1,17,1,9,61,2,109,18,217,0,217
136,CHESAPEAKE CITY PBLC SCHS,110,WESTERN BRANCH PRIMARY,2,16,2,10,81,0,126,12,247,0,247
136,CHESAPEAKE CITY PBLC SCHS,110,WESTERN BRANCH PRIMARY,KA,3,0,4,15,1,54,9,86,0,86
136,CHESAPEAKE CITY PBLC SCHS,110,WESTERN BRANCH PRIMARY,KG,0,0,0,0,0,0,0,0,0,0
136,CHESAPEAKE CITY PBLC SCHS,110,WESTERN BRANCH PRIMARY,KP,5,0,2,28,2,38,8,83,0,83
136,CHESAPEAKE CITY PBLC SCHS,110,WESTERN BRANCH PRIMARY,PK,3,0,5,24,0,25,9,66,0,66
21,CHESTERFIELD CO PBLC SCHS,620,A M DAVIS ELEM,1,32,0,5,30,0,36,10,113,0,113
21,CHESTERFIELD CO PBLC SCHS,620,A M DAVIS ELEM,2,21,0,8,39,0,26,7,101,0,101
21,CHESTERFIELD CO PBLC SCHS,620,A M DAVIS ELEM,3,26,0,3,32,0,33,7,101,0,101
21,CHESTERFIELD CO PBLC SCHS,620,A M DAVIS ELEM,4,30,0,2,43,0,30,7,112,0,112
21,CHESTERFIELD CO PBLC SCHS,620,A M DAVIS ELEM,5,25,0,2,34,0,18,11,90,0,90
21,CHESTERFIELD CO PBLC SCHS,620,A M DAVIS ELEM,KG,25,0,3,25,0,29,6,88,0,88
21,CHESTERFIELD CO PBLC SCHS,620,A M DAVIS ELEM,PK,17,0,3,17,0,11,4,52,0,52
21,CHESTERFIELD CO PBLC SCHS,861,ALBERTA SMITH ELEM,1,9,0,0,16,0,79,8,112,0,112
21,CHESTERFIELD CO PBLC SCHS,861,ALBERTA SMITH ELEM,2,6,0,2,9,0,63,8,88,0,88
21,CHESTERFIELD CO PBLC SCHS,861,ALBERTA SMITH ELEM,3,7,0,2,15,0,84,4,112,0,112
21,CHESTERFIELD CO PBLC SCHS,861,ALBERTA SMITH ELEM,4,8,0,4,12,0,77,4,105,0,105
21,CHESTERFIELD CO PBLC SCHS,861,ALBERTA SMITH ELEM,5,6,0,1,18,0,89,7,121,0,121
21,CHESTERFIELD CO PBLC SCHS,861,ALBERTA SMITH ELEM,KG,12,0,2,10,0,66,7,97,0,97
21,CHESTERFIELD CO PBLC SCHS,861,ALBERTA SMITH ELEM,PK,0,0,0,0,0,3,0,3,0,3
21,CHESTERFIELD CO PBLC SCHS,631,BAILEY BRIDGE MIDDLE,6,35,0,13,100,0,299,23,470,0,470
21,CHESTERFIELD CO PBLC SCHS,631,BAILEY BRIDGE MIDDLE,7,43,0,14,76,1,304,33,471,0,471
21,CHESTERFIELD CO PBLC SCHS,631,BAILEY BRIDGE MIDDLE,8,43,4,16,88,0,282,23,456,0,456
21,CHESTERFIELD CO PBLC SCHS,660,BELLWOOD ELEM,1,36,0,2,21,0,23,5,87,0,87
21,CHESTERFIELD CO PBLC SCHS,660,BELLWOOD ELEM,2,34,0,3,15,0,29,0,81,0,81
21,CHESTERFIELD CO PBLC SCHS,660,BELLWOOD ELEM,3,28,0,1,16,0,41,4,90,0,90
21,CHESTERFIELD CO PBLC SCHS,660,BELLWOOD ELEM,4,26,0,3,22,0,23,2,76,0,76
21,CHESTERFIELD CO PBLC SCHS,660,BELLWOOD ELEM,5,35,0,1,12,1,30,1,80,0,80
21,CHESTERFIELD CO PBLC SCHS,660,BELLWOOD ELEM,KG,41,1,3,11,0,23,2,81,0,81
21,CHESTERFIELD CO PBLC SCHS,660,BELLWOOD ELEM,PK,20,0,4,12,0,5,0,41,0,41
21,CHESTERFIELD CO PBLC SCHS,430,BENSLEY ELEM,1,87,0,1,27,0,5,3,123,0,123
21,CHESTERFIELD CO PBLC SCHS,430,BENSLEY ELEM,2,80,0,0,25,0,11,3,119,0,119
21,CHESTERFIELD CO PBLC SCHS,430,BENSLEY ELEM,3,65,0,2,34,0,9,1,111,0,111
21,CHESTERFIELD CO PBLC SCHS,430,BENSLEY ELEM,4,67,0,0,32,0,3,3,105,0,105
21,CHESTERFIELD CO PBLC SCHS,430,BENSLEY ELEM,5,61,0,1,37,0,11,3,113,0,113
21,CHESTERFIELD CO PBLC SCHS,430,BENSLEY ELEM,KG,82,0,0,31,0,11,2,126,0,126
21,CHESTERFIELD CO PBLC SCHS,430,BENSLEY ELEM,PK,26,0,1,13,0,1,1,42,1,42
21,CHESTERFIELD CO PBLC SCHS,510,BETTIE WEAVER ELEM,1,2,0,2,1,0,94,0,99,0,99
21,CHESTERFIELD CO PBLC SCHS,510,BETTIE WEAVER ELEM,2,0,0,4,1,0,123,3,131,0,131
21,CHESTERFIELD CO PBLC SCHS,510,BETTIE WEAVER ELEM,3,2,1,3,1,0,102,0,109,0,109
21,CHESTERFIELD CO PBLC SCHS,510,BETTIE WEAVER ELEM,4,0,0,3,0,0,92,2,97,0,97
21,CHESTERFIELD CO PBLC SCHS,510,BETTIE WEAVER ELEM,5,0,0,3,1,0,117,1,122,0,122
21,CHESTERFIELD CO PBLC SCHS,510,BETTIE WEAVER ELEM,KG,1,0,2,1,0,106,6,116,1,116
21,CHESTERFIELD CO PBLC SCHS,510,BETTIE WEAVER ELEM,PK,0,0,0,0,0,0,0,0,0,0
21,CHESTERFIELD CO PBLC SCHS,130,BEULAH ELEM,1,25,0,3,59,0,21,4,112,0,112
21,CHESTERFIELD CO PBLC SCHS,130,BEULAH ELEM,2,29,0,5,54,0,19,5,112,0,112
21,CHESTERFIELD CO PBLC SCHS,130,BEULAH ELEM,3,28,0,2,65,0,28,4,127,0,127
21,CHESTERFIELD CO PBLC SCHS,130,BEULAH ELEM,4,32,0,3,51,0,17,5,108,0,108
21,CHESTERFIELD CO PBLC SCHS,130,BEULAH ELEM,5,35,0,3,49,0,11,6,104,0,104
21,CHESTERFIELD CO PBLC SCHS,130,BEULAH ELEM,KG,34,0,3,51,0,26,2,116,0,116
21,CHESTERFIELD CO PBLC SCHS,130,BEULAH ELEM,PK,12,0,0,5,0,3,2,22,0,22
21,CHESTERFIELD CO PBLC SCHS,20,BON AIR ELEM,1,14,1,6,8,0,62,5,96,0,96
21,CHESTERFIELD CO PBLC SCHS,20,BON AIR ELEM,2,22,0,0,11,0,69,4,106,0,106
21,CHESTERFIELD CO PBLC SCHS,20,BON AIR ELEM,3,24,0,1,7,0,64,6,102,0,102
21,CHESTERFIELD CO PBLC SCHS,20,BON AIR ELEM,4,28,0,5,10,0,76,5,124,0,124
21,CHESTERFIELD CO PBLC SCHS,20,BON AIR ELEM,5,26,0,5,11,0,66,2,110,0,110
21,CHESTERFIELD CO PBLC SCHS,20,BON AIR ELEM,KG,26,0,1,6,0,78,1,112,0,112
21,CHESTERFIELD CO PBLC SCHS,20,BON AIR ELEM,PK,0,0,0,0,0,0,0,0,0,0
21,CHESTERFIELD CO PBLC SCHS,50,C C WELLS ELEM,1,13,2,3,37,2,55,7,119,0,119
21,CHESTERFIELD CO PBLC SCHS,50,C C WELLS ELEM,2,7,0,2,36,0,44,5,94,0,94
21,CHESTERFIELD CO PBLC SCHS,50,C C WELLS ELEM,3,11,0,1,37,0,57,4,110,0,110
21,CHESTERFIELD CO PBLC SCHS,50,C C WELLS ELEM,4,7,0,2,37,0,55,4,105,0,105
21,CHESTERFIELD CO PBLC SCHS,50,C C WELLS ELEM,5,5,0,7,33,0,50,2,97,0,97
21,CHESTERFIELD CO PBLC SCHS,50,C C WELLS ELEM,KG,10,1,0,18,1,55,2,87,0,87
21,CHESTERFIELD CO PBLC SCHS,50,C C WELLS ELEM,PK,0,0,0,0,0,0,0,0,0,0
21,CHESTERFIELD CO PBLC SCHS,492,C E CURTIS ELEM,1,7,0,0,29,0,65,10,111,0,111
21,CHESTERFIELD CO PBLC SCHS,492,C E CURTIS ELEM,2,5,1,1,29,0,69,2,107,0,107
21,CHESTERFIELD CO PBLC SCHS,492,C E CURTIS ELEM,3,6,0,2,34,0,65,8,115,0,115
21,CHESTERFIELD CO PBLC SCHS,492,C E CURTIS ELEM,4,11,0,4,37,0,66,7,125,0,125
21,CHESTERFIELD CO PBLC SCHS,492,C E CURTIS ELEM,5,8,0,4,38,0,75,8,133,0,133
21,CHESTERFIELD CO PBLC SCHS,492,C E CURTIS ELEM,KG,9,0,2,21,0,61,1,94,0,94
21,CHESTERFIELD CO PBLC SCHS,492,C E CURTIS ELEM,PK,0,0,0,4,0,3,0,7,0,7
21,CHESTERFIELD CO PBLC SCHS,30,CARVER COLLEGE AND CAREER ACADEMY,9,8,0,1,25,0,15,3,52,0,52
21,CHESTERFIELD CO PBLC SCHS,30,CARVER COLLEGE AND CAREER ACADEMY,10,18,0,1,14,0,38,3,74,0,74
21,CHESTERFIELD CO PBLC SCHS,30,CARVER COLLEGE AND CAREER ACADEMY,11,7,0,0,29,1,20,3,60,0,60
21,CHESTERFIELD CO PBLC SCHS,30,CARVER COLLEGE AND CAREER ACADEMY,12,9,0,0,19,0,23,3,54,0,54
21,CHESTERFIELD CO PBLC SCHS,420,CARVER MIDDLE,6,33,1,5,179,0,107,14,339,1,339
21,CHESTERFIELD CO PBLC SCHS,420,CARVER MIDDLE,7,29,0,9,173,0,123,21,355,1,355
21,CHESTERFIELD CO PBLC SCHS,420,CARVER MIDDLE,8,33,1,5,137,0,101,17,294,0,294
21,CHESTERFIELD CO PBLC SCHS,150,CLOVER HILL ELEM,1,8,0,1,12,0,76,7,104,0,104
21,CHESTERFIELD CO PBLC SCHS,150,CLOVER HILL ELEM,2,14,0,7,15,1,90,16,143,0,143
21,CHESTERFIELD CO PBLC SCHS,150,CLOVER HILL ELEM,3,6,2,3,26,0,86,7,130,0,130
21,CHESTERFIELD CO PBLC SCHS,150,CLOVER HILL ELEM,4,3,0,5,21,0,105,8,142,0,142
21,CHESTERFIELD CO PBLC SCHS,150,CLOVER HILL ELEM,5,7,0,7,26,0,76,5,121,0,121
21,CHESTERFIELD CO PBLC SCHS,150,CLOVER HILL ELEM,KG,8,0,5,10,0,62,6,91,0,91
21,CHESTERFIELD CO PBLC SCHS,150,CLOVER HILL ELEM,PK,0,0,1,1,0,6,0,8,0,8
21,CHESTERFIELD CO PBLC SCHS,740,CLOVER HILL HIGH,9,39,1,27,90,0,278,33,468,1,468
21,CHESTERFIELD CO PBLC SCHS,740,CLOVER HILL HIGH,10,38,1,25,112,0,286,24,486,0,486
21,CHESTERFIELD CO PBLC SCHS,740,CLOVER HILL HIGH,11,43,1,34,117,1,257,21,474,0,474
21,CHESTERFIELD CO PBLC SCHS,740,CLOVER HILL HIGH,12,39,1,24,110,2,288,24,488,1,488
21,CHESTERFIELD CO PBLC SCHS,840,COSBY HIGH,9,29,1,23,83,1,367,14,518,1,518
21,CHESTERFIELD CO PBLC SCHS,840,COSBY HIGH,10,33,0,29,79,0,421,21,583,0,583
21,CHESTERFIELD CO PBLC SCHS,840,COSBY HIGH,11,26,0,26,52,0,368,25,497,1,497
21,CHESTERFIELD CO PBLC SCHS,840,COSBY HIGH,12,19,1,22,76,0,367,15,500,1,500
21,CHESTERFIELD CO PBLC SCHS,560,CRESTWOOD ELEM,1,31,0,5,15,0,45,6,102,0,102
21,CHESTERFIELD CO PBLC SCHS,560,CRESTWOOD ELEM,2,30,0,4,20,0,31,4,89,0,89
21,CHESTERFIELD CO PBLC SCHS,560,CRESTWOOD ELEM,3,27,0,3,17,0,31,5,83,0,83
21,CHESTERFIELD CO PBLC SCHS,560,CRESTWOOD ELEM,4,24,0,2,18,0,36,7,87,0,87
21,CHESTERFIELD CO PBLC SCHS,560,CRESTWOOD ELEM,5,23,0,3,21,0,29,12,88,0,88
21,CHESTERFIELD CO PBLC SCHS,560,CRESTWOOD ELEM,KG,31,0,0,19,0,38,4,92,0,92
21,CHESTERFIELD CO PBLC SCHS,560,CRESTWOOD ELEM,PK,11,0,1,3,0,4,0,19,0,19
21,CHESTERFIELD CO PBLC SCHS,480,ECOFF ELEM,1,15,2,2,34,0,62,3,118,0,118
21,CHESTERFIELD CO PBLC SCHS,480,ECOFF ELEM,2,14,0,1,57,0,56,14,142,0,142
21,CHESTERFIELD CO PBLC SCHS,480,ECOFF ELEM,3,9,0,4,42,0,60,6,121,0,121
21,CHESTERFIELD CO PBLC SCHS,480,ECOFF ELEM,4,10,0,0,43,0,57,5,115,0,115
21,CHESTERFIELD CO PBLC SCHS,480,ECOFF ELEM,5,12,0,2,44,1,51,7,117,0,117
21,CHESTERFIELD CO PBLC SCHS,480,ECOFF ELEM,KG,14,0,3,38,1,58,8,122,1,122
21,CHESTERFIELD CO PBLC SCHS,480,ECOFF ELEM,PK,2,0,0,12,1,8,0,23,0,23
21,CHESTERFIELD CO PBLC SCHS,870,ELIZABETH DAVIS MIDDLE,6,72,0,11,106,0,217,14,420,0,420
21,CHESTERFIELD CO PBLC SCHS,870,ELIZABETH DAVIS MIDDLE,7,69,1,18,107,2,182,27,406,0,406
21,CHESTERFIELD CO PBLC SCHS,870,ELIZABETH DAVIS MIDDLE,8,71,1,10,108,1,212,21,424,1,424
21,CHESTERFIELD CO PBLC SCHS,850,ELIZABETH SCOTT ELEM,1,79,2,6,30,1,59,12,189,0,189
21,CHESTERFIELD CO PBLC SCHS,850,ELIZABETH SCOTT ELEM,2,47,0,2,30,3,75,5,162,0,162
21,CHESTERFIELD CO PBLC SCHS,850,ELIZABETH SCOTT ELEM,3,57,1,7,26,1,63,7,162,0,162
21,CHESTERFIELD CO PBLC SCHS,850,ELIZABETH SCOTT ELEM,4,51,1,7,38,1,54,8,160,0,160
21,CHESTERFIELD CO PBLC SCHS,850,ELIZABETH SCOTT ELEM,5,51,0,6,41,0,42,6,146,0,146
21,CHESTERFIELD CO PBLC SCHS,850,ELIZABETH SCOTT ELEM,KG,58,0,5,24,0,47,8,142,0,142
21,CHESTERFIELD CO PBLC SCHS,850,ELIZABETH SCOTT ELEM,PK,12,0,1,3,1,3,0,20,0,20
21,CHESTERFIELD CO PBLC SCHS,390,ENON ELEM,1,6,2,4,19,0,47,5,83,0,83
21,CHESTERFIELD CO PBLC SCHS,390,ENON ELEM,2,9,0,3,28,1,41,3,85,0,85
21,CHESTERFIELD CO PBLC SCHS,390,ENON ELEM,3,3,0,5,21,0,40,4,73,0,73
21,CHESTERFIELD CO PBLC SCHS,390,ENON ELEM,4,9,0,2,18,0,51,8,88,0,88
21,CHESTERFIELD CO PBLC SCHS,390,ENON ELEM,5,7,0,5,17,0,52,8,89,0,89
21,CHESTERFIELD CO PBLC SCHS,390,ENON ELEM,KG,2,2,5,11,0,49,7,76,0,76
21,CHESTERFIELD CO PBLC SCHS,390,ENON ELEM,PK,0,0,0,0,0,1,0,1,0,1
21,CHESTERFIELD CO PBLC SCHS,350,ETTRICK ELEM,1,6,1,0,59,1,34,3,104,0,104
21,CHESTERFIELD CO PBLC SCHS,350,ETTRICK ELEM,2,2,0,0,58,0,26,3,89,0,89
21,CHESTERFIELD CO PBLC SCHS,350,ETTRICK ELEM,3,4,0,0,58,1,31,10,104,0,104
21,CHESTERFIELD CO PBLC SCHS,350,ETTRICK ELEM,4,4,1,0,66,0,26,2,99,0,99
21,CHESTERFIELD CO PBLC SCHS,350,ETTRICK ELEM,5,6,0,3,70,1,33,5,118,0,118
21,CHESTERFIELD CO PBLC SCHS,350,ETTRICK ELEM,KG,1,0,0,48,0,20,2,71,0,71
21,CHESTERFIELD CO PBLC SCHS,350,ETTRICK ELEM,PK,1,0,1,24,0,5,2,33,0,33
21,CHESTERFIELD CO PBLC SCHS,300,EVERGREEN ELEM,1,12,0,17,26,0,126,12,193,0,193
21,CHESTERFIELD CO PBLC SCHS,300,EVERGREEN ELEM,2,11,0,17,24,1,108,6,167,0,167
21,CHESTERFIELD CO PBLC SCHS,300,EVERGREEN ELEM,3,7,0,6,22,0,121,7,163,0,163
21,CHESTERFIELD CO PBLC SCHS,300,EVERGREEN ELEM,4,10,0,14,24,2,110,11,171,0,171
21,CHESTERFIELD CO PBLC SCHS,300,EVERGREEN ELEM,5,13,0,2,27,0,136,13,191,0,191
21,CHESTERFIELD CO PBLC SCHS,300,EVERGREEN ELEM,KG,18,0,7,24,1,131,12,193,0,193
21,CHESTERFIELD CO PBLC SCHS,300,EVERGREEN ELEM,PK,0,0,0,0,0,2,0,2,0,2
21,CHESTERFIELD CO PBLC SCHS,590,FALLING CREEK ELEM,1,58,0,4,46,1,8,1,118,0,118
21,CHESTERFIELD CO PBLC SCHS,590,FALLING CREEK ELEM,2,49,0,6,49,0,15,2,121,0,121
21,CHESTERFIELD CO PBLC SCHS,590,FALLING CREEK ELEM,3,57,0,6,49,0,14,1,127,0,127
21,CHESTERFIELD CO PBLC SCHS,590,FALLING CREEK ELEM,4,45,0,9,46,0,20,4,124,0,124
21,CHESTERFIELD CO PBLC SCHS,590,FALLING CREEK ELEM,5,47,0,4,53,1,6,2,113,0,113
21,CHESTERFIELD CO PBLC SCHS,590,FALLING CREEK ELEM,KG,49,0,2,51,0,18,9,129,0,129
21,CHESTERFIELD CO PBLC SCHS,590,FALLING CREEK ELEM,PK,24,0,3,20,0,1,0,48,0,48
21,CHESTERFIELD CO PBLC SCHS,670,FALLING CREEK MIDDLE,6,171,0,7,151,0,31,20,380,0,380
21,CHESTERFIELD CO PBLC SCHS,670,FALLING CREEK MIDDLE,7,148,0,8,190,0,41,8,395,0,395
21,CHESTERFIELD CO PBLC SCHS,670,FALLING CREEK MIDDLE,8,178,1,8,168,0,29,9,393,0,393
21,CHESTERFIELD CO PBLC SCHS,180,GRANGE HALL ELEM,1,7,0,3,5,0,101,4,120,0,120
21,CHESTERFIELD CO PBLC SCHS,180,GRANGE HALL ELEM,2,6,0,0,10,0,100,6,122,0,122
21,CHESTERFIELD CO PBLC SCHS,180,GRANGE HALL ELEM,3,12,0,2,12,0,104,2,132,0,132
21,CHESTERFIELD CO PBLC SCHS,180,GRANGE HALL ELEM,4,8,0,4,12,0,114,5,143,0,143
21,CHESTERFIELD CO PBLC SCHS,180,GRANGE HALL ELEM,5,9,0,4,9,0,108,4,134,0,134
21,CHESTERFIELD CO PBLC SCHS,180,GRANGE HALL ELEM,KG,4,0,3,14,1,96,5,123,0,123
21,CHESTERFIELD CO PBLC SCHS,180,GRANGE HALL ELEM,PK,0,0,0,0,0,0,0,0,0,0
21,CHESTERFIELD CO PBLC SCHS,70,GREENFIELD ELEM,1,7,0,3,7,0,37,6,60,0,60
21,CHESTERFIELD CO PBLC SCHS,70,GREENFIELD ELEM,2,6,0,7,19,0,50,3,85,0,85
21,CHESTERFIELD CO PBLC SCHS,70,GREENFIELD ELEM,3,9,0,6,11,0,60,3,89,0,89
21,CHESTERFIELD CO PBLC SCHS,70,GREENFIELD ELEM,4,9,0,13,13,0,76,3,114,0,114
21,CHESTERFIELD CO PBLC SCHS,70,GREENFIELD ELEM,5,9,0,8,12,0,111,7,147,0,147
21,CHESTERFIELD CO PBLC SCHS,70,GREENFIELD ELEM,KG,4,0,5,10,0,45,2,66,0,66
21,CHESTERFIELD CO PBLC SCHS,70,GREENFIELD ELEM,PK,0,0,0,0,0,1,0,1,0,1
21,CHESTERFIELD CO PBLC SCHS,460,HARROWGATE ELEM,1,12,0,0,34,2,31,4,83,0,83
21,CHESTERFIELD CO PBLC SCHS,460,HARROWGATE ELEM,2,17,1,1,45,0,31,6,101,0,101
21,CHESTERFIELD CO PBLC SCHS,460,HARROWGATE ELEM,3,16,0,0,56,1,37,3,113,0,113
